id,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
9567,56.00,M,2.00,na,casado,menos que $40K,blue,44.00,5.00,1.00,3.00,"4,390.69","8,454.92",69.00
9568,55.00,M,1.00,graduacao,solteiro,$80K - $120K,blue,43.00,2.00,3.00,2.00,"24,884.57","5,107.25",53.00
9569,55.00,F,2.00,mestrado,casado,na,blue,41.00,1.00,1.00,1.00,"3,591.61","13,289.34",121.00
9570,55.00,F,3.00,sem educacao formal,solteiro,menos que $40K,blue,47.00,2.00,4.00,5.00,"4,841.74","8,918.21",87.00
9571,31.00,M,2.00,na,na,$80K - $120K,blue,18.00,2.00,3.00,1.00,"4,246.67","8,102.96",66.00
9572,44.00,F,4.00,mestrado,solteiro,na,blue,36.00,2.00,2.00,1.00,"7,469.89","15,225.27",108.00
9573,54.00,M,2.00,mestrado,divorciado,$80K - $120K,blue,48.00,2.00,2.00,3.00,"29,974.01","15,190.90",115.00
9574,58.00,M,1.00,mestrado,casado,$60K - $80K,blue,48.00,2.00,2.00,3.00,"20,724.70","14,215.29",109.00
9575,53.00,M,2.00,ensino medio,solteiro,$120K +,blue,36.00,2.00,2.00,2.00,"21,079.55","13,930.22",96.00
9576,59.00,F,1.00,sem educacao formal,casado,$40K - $60K,blue,36.00,2.00,3.00,2.00,"3,720.79","16,208.13",129.00
9577,54.00,M,1.00,na,solteiro,$80K - $120K,blue,36.00,2.00,2.00,3.00,"11,077.95","8,165.57",87.00
9578,32.00,M,1.00,ensino medio,casado,$40K - $60K,blue,19.00,2.00,1.00,3.00,"12,024.69","14,551.00",105.00
9579,48.00,M,5.00,mestrado,solteiro,$40K - $60K,blue,38.00,2.00,3.00,3.00,"4,446.04","8,753.25",76.00
9580,54.00,M,3.00,mestrado,casado,$120K +,blue,44.00,2.00,3.00,1.00,"34,516.63","15,034.86",111.00
9581,32.00,M,.00,na,casado,menos que $40K,silver,24.00,2.00,3.00,2.00,"11,511.72","14,436.10",123.00
9582,42.00,M,2.00,mestrado,casado,$80K - $120K,silver,31.00,2.00,3.00,1.00,"34,516.56","12,878.84",104.00
9583,42.00,M,3.00,sem educacao formal,casado,$120K +,blue,28.00,2.00,1.00,3.00,"19,192.99","15,615.67",125.00
9584,29.00,M,.00,doutorado,casado,menos que $40K,blue,36.00,1.00,1.00,1.00,"3,076.52","15,514.51",123.00
9585,43.00,M,3.00,mestrado,casado,$80K - $120K,blue,32.00,2.00,2.00,1.00,"4,196.10","14,545.72",116.00
9586,45.00,M,3.00,mestrado,solteiro,$60K - $80K,blue,38.00,1.00,3.00,3.00,"3,243.36","15,710.74",122.00
9587,56.00,F,1.00,ensino medio,casado,na,blue,49.00,1.00,1.00,2.00,"17,542.68","13,939.95",138.00
9588,46.00,M,4.00,ensino medio,casado,$80K - $120K,blue,36.00,2.00,1.00,2.00,"32,949.85","14,892.67",113.00
9589,41.00,F,2.00,doutorado,casado,na,silver,28.00,1.00,3.00,3.00,"32,250.94","15,785.13",100.00
9590,50.00,F,2.00,mestrado,casado,na,gold,40.00,2.00,1.00,1.00,"34,516.61","14,994.20",121.00
9591,52.00,F,2.00,graduacao,divorciado,$40K - $60K,gold,43.00,2.00,3.00,2.00,"23,981.35","15,281.64",100.00
9592,52.00,F,2.00,mestrado,casado,$40K - $60K,blue,43.00,1.00,3.00,2.00,"4,090.66","15,497.45",92.00
9593,32.00,F,.00,ensino medio,solteiro,na,blue,21.00,2.00,1.00,3.00,"4,251.59","15,574.10",115.00
9594,52.00,F,1.00,ensino medio,solteiro,menos que $40K,blue,40.00,2.00,1.00,1.00,"4,119.26","15,215.09",121.00
9595,60.00,M,1.00,ensino medio,casado,menos que $40K,silver,55.00,2.00,3.00,2.00,"13,399.99","16,493.73",122.00
9596,44.00,F,.00,na,casado,menos que $40K,blue,34.00,1.00,3.00,3.00,"9,070.51","15,211.93",129.00
9597,48.00,F,4.00,sem educacao formal,casado,na,blue,36.00,2.00,1.00,6.00,"7,469.67","13,614.89",104.00
9598,57.00,M,1.00,doutorado,na,$80K - $120K,blue,36.00,4.00,3.00,3.00,"23,714.20","8,463.25",62.00
9599,52.00,F,2.00,ensino medio,divorciado,menos que $40K,blue,40.00,1.00,3.00,2.00,"5,240.64","14,161.44",105.00
9600,34.00,M,3.00,doutorado,solteiro,$40K - $60K,blue,28.00,2.00,2.00,3.00,"3,744.66","8,202.25",69.00
9601,40.00,M,2.00,sem educacao formal,solteiro,$80K - $120K,blue,36.00,2.00,1.00,2.00,"15,594.75","16,101.08",127.00
9602,45.00,M,4.00,ensino medio,solteiro,$60K - $80K,blue,35.00,1.00,3.00,1.00,"8,449.98","17,634.03",120.00
9603,59.00,M,.00,ensino medio,solteiro,$80K - $120K,gold,48.00,5.00,6.00,2.00,"34,516.58","8,480.43",71.00
9604,43.00,M,3.00,na,na,$80K - $120K,blue,28.00,2.00,3.00,1.00,"9,959.97","16,732.82",116.00
9605,30.00,M,2.00,graduacao,solteiro,$60K - $80K,blue,36.00,1.00,3.00,3.00,"4,192.51","13,345.88",106.00
9606,38.00,F,1.00,ensino medio,casado,menos que $40K,blue,31.00,2.00,3.00,6.00,"3,416.82","14,230.85",105.00
9607,42.00,M,4.00,doutorado,solteiro,$60K - $80K,blue,31.00,2.00,2.00,2.00,"3,322.79","13,784.71",108.00
9608,50.00,M,1.00,sem educacao formal,solteiro,$60K - $80K,blue,30.00,1.00,2.00,3.00,"14,217.17","15,554.89",99.00
9609,49.00,M,4.00,graduacao,solteiro,$60K - $80K,blue,35.00,1.00,2.00,2.00,"17,350.48","16,132.81",118.00
9610,58.00,M,4.00,ensino medio,casado,$60K - $80K,blue,53.00,1.00,.00,3.00,"13,784.23","13,120.68",91.00
9611,54.00,F,1.00,sem educacao formal,casado,menos que $40K,blue,42.00,2.00,3.00,2.00,"3,181.85","13,392.87",92.00
9612,39.00,F,3.00,mestrado,na,menos que $40K,blue,26.00,2.00,1.00,2.00,"5,325.11","13,674.28",101.00
9613,48.00,F,1.00,sem educacao formal,solteiro,$40K - $60K,gold,28.00,3.00,1.00,2.00,"23,981.46","9,140.60",64.00
9614,36.00,M,2.00,mestrado,casado,menos que $40K,blue,23.00,2.00,3.00,2.00,"3,920.68","16,500.72",102.00
9615,56.00,F,1.00,mestrado,casado,menos que $40K,blue,36.00,2.00,2.00,1.00,"5,158.17","13,113.30",128.00
9616,57.00,F,2.00,na,casado,$40K - $60K,blue,46.00,3.00,3.00,1.00,"5,073.02","13,420.57",122.00
9617,47.00,F,2.00,ensino medio,casado,$40K - $60K,blue,40.00,2.00,3.00,1.00,"4,074.94","15,005.75",118.00
9618,27.00,M,1.00,mestrado,solteiro,$40K - $60K,blue,21.00,2.00,1.00,3.00,"10,284.07","13,355.32",92.00
9619,42.00,M,3.00,sem educacao formal,casado,$120K +,platinum,23.00,3.00,3.00,4.00,"34,516.12","13,781.58",102.00
9620,53.00,M,3.00,ensino medio,solteiro,$80K - $120K,silver,33.00,2.00,3.00,2.00,"34,516.90","6,361.36",74.00
9621,57.00,F,3.00,ensino medio,casado,menos que $40K,blue,36.00,3.00,1.00,3.00,"4,000.00","15,443.20",102.00
9622,50.00,F,.00,doutorado,divorciado,menos que $40K,blue,36.00,3.00,1.00,4.00,"3,468.63","14,222.26",122.00
9623,50.00,M,4.00,mestrado,casado,$80K - $120K,blue,39.00,3.00,2.00,1.00,"11,900.25","14,666.88",101.00
9624,51.00,F,1.00,ensino medio,solteiro,na,blue,41.00,3.00,2.00,3.00,"9,701.10","9,404.11",62.00
9625,61.00,M,.00,mestrado,solteiro,$80K - $120K,gold,50.00,3.00,3.00,3.00,"34,516.47","13,722.15",124.00
9626,30.00,F,.00,sem educacao formal,casado,menos que $40K,blue,13.00,3.00,3.00,1.00,"6,075.04","9,242.04",63.00
9627,60.00,M,.00,sem educacao formal,casado,$40K - $60K,blue,54.00,3.00,3.00,3.00,"13,035.11","14,585.47",97.00
9628,43.00,M,2.00,doutorado,solteiro,$60K - $80K,blue,36.00,2.00,3.00,3.00,"17,306.82","6,205.23",65.00
9629,41.00,F,4.00,sem educacao formal,solteiro,menos que $40K,gold,36.00,3.00,3.00,3.00,"15,987.61","7,832.20",73.00
9630,42.00,M,2.00,mestrado,solteiro,$60K - $80K,silver,36.00,3.00,2.00,3.00,"34,516.33","12,920.56",132.00
9631,36.00,M,2.00,ensino medio,casado,$120K +,blue,36.00,3.00,2.00,1.00,"34,516.75","15,552.99",107.00
9632,27.00,F,1.00,ensino medio,casado,na,blue,15.00,2.00,2.00,1.00,"7,469.15","16,730.99",122.00
9633,59.00,M,.00,graduacao,casado,$80K - $120K,blue,50.00,3.00,3.00,2.00,"12,918.50","9,138.64",76.00
9634,59.00,F,1.00,ensino medio,solteiro,menos que $40K,blue,50.00,1.00,3.00,.00,"4,085.98","7,597.16",71.00
9635,55.00,M,1.00,mestrado,casado,$40K - $60K,blue,36.00,2.00,2.00,1.00,"3,705.98","16,089.09",119.00
9636,56.00,F,1.00,ensino medio,casado,menos que $40K,blue,43.00,3.00,1.00,1.00,"5,319.18","15,048.71",110.00
9637,34.00,M,3.00,mestrado,casado,$40K - $60K,blue,36.00,3.00,1.00,2.00,"4,549.42","13,804.08",123.00
9638,49.00,M,2.00,sem educacao formal,casado,$80K - $120K,blue,39.00,2.00,1.00,3.00,"15,894.27","14,256.63",118.00
9639,32.00,M,1.00,na,solteiro,$40K - $60K,silver,16.00,3.00,1.00,3.00,"17,894.08","15,305.76",111.00
9640,49.00,F,3.00,na,solteiro,menos que $40K,blue,37.00,2.00,2.00,2.00,"5,855.30","9,202.76",80.00
9641,60.00,F,1.00,sem educacao formal,casado,menos que $40K,silver,54.00,2.00,3.00,2.00,"13,062.16","13,609.02",108.00
9642,51.00,F,3.00,sem educacao formal,casado,menos que $40K,blue,33.00,3.00,3.00,3.00,"7,428.09","8,078.47",62.00
9643,39.00,M,2.00,graduacao,casado,menos que $40K,blue,19.00,3.00,2.00,3.00,"8,848.85","15,352.82",117.00
9644,54.00,F,2.00,mestrado,casado,$40K - $60K,blue,41.00,3.00,3.00,1.00,"7,362.35","17,390.72",130.00
9645,53.00,M,5.00,mestrado,solteiro,$120K +,gold,36.00,2.00,1.00,4.00,"34,516.33","15,290.89",123.00
9646,35.00,M,3.00,doutorado,casado,$80K - $120K,blue,28.00,3.00,2.00,1.00,"4,380.56","17,258.87",121.00
9647,47.00,M,2.00,sem educacao formal,solteiro,$60K - $80K,blue,36.00,3.00,2.00,3.00,"12,510.70","14,018.55",128.00
9648,52.00,M,5.00,na,solteiro,$60K - $80K,blue,36.00,2.00,2.00,3.00,"23,712.88","16,258.95",115.00
9649,57.00,F,2.00,doutorado,solteiro,menos que $40K,blue,44.00,2.00,3.00,2.00,"9,149.20","14,401.74",100.00
9650,47.00,F,3.00,sem educacao formal,solteiro,na,silver,33.00,2.00,3.00,2.00,"34,516.07","16,369.84",125.00
9651,54.00,F,1.00,ensino medio,casado,menos que $40K,blue,41.00,3.00,2.00,3.00,"3,784.22","15,199.67",96.00
9652,39.00,M,1.00,ensino medio,solteiro,$80K - $120K,blue,29.00,3.00,2.00,1.00,"9,680.09","15,152.51",100.00
9653,50.00,M,4.00,ensino medio,casado,$120K +,blue,41.00,2.00,2.00,2.00,"34,516.12","15,214.30",129.00
9654,60.00,F,1.00,ensino medio,casado,menos que $40K,blue,47.00,2.00,1.00,3.00,"3,845.82","14,432.40",106.00
9655,41.00,M,2.00,sem educacao formal,solteiro,$40K - $60K,blue,27.00,2.00,1.00,3.00,"13,409.75","15,573.82",99.00
9656,50.00,M,2.00,mestrado,solteiro,$80K - $120K,silver,40.00,3.00,6.00,4.00,"34,516.67","7,661.28",79.00
9657,51.00,M,.00,na,casado,$80K - $120K,blue,36.00,3.00,3.00,2.00,"8,065.84","14,807.14",115.00
9658,56.00,M,3.00,mestrado,casado,$60K - $80K,blue,40.00,3.00,2.00,3.00,"20,501.63","15,162.47",99.00
9659,41.00,M,3.00,graduacao,solteiro,$60K - $80K,blue,36.00,3.00,1.00,3.00,"23,260.75","15,140.48",105.00
9660,44.00,F,5.00,doutorado,na,menos que $40K,blue,33.00,3.00,2.00,3.00,"9,073.11","6,793.18",60.00
9661,36.00,M,1.00,mestrado,solteiro,$60K - $80K,blue,24.00,3.00,1.00,2.00,"20,101.57","14,732.09",115.00
9662,31.00,M,.00,mestrado,casado,menos que $40K,blue,36.00,3.00,3.00,2.00,"6,911.82","8,123.98",71.00
9663,49.00,F,1.00,mestrado,casado,menos que $40K,blue,36.00,2.00,2.00,3.00,"3,423.70","14,037.99",120.00
9664,40.00,F,3.00,graduacao,solteiro,menos que $40K,silver,36.00,2.00,.00,1.00,"10,729.40","14,364.29",108.00
9665,49.00,F,4.00,ensino medio,solteiro,na,silver,30.00,2.00,2.00,3.00,"34,516.62","13,174.18",86.00
9666,46.00,M,4.00,na,casado,$80K - $120K,blue,39.00,3.00,2.00,3.00,"34,516.21","8,964.74",76.00
9667,54.00,M,1.00,na,solteiro,$80K - $120K,blue,49.00,2.00,3.00,3.00,"28,570.03","15,130.04",102.00
9668,29.00,M,1.00,ensino medio,casado,$60K - $80K,blue,16.00,3.00,1.00,2.00,"12,495.84","14,524.55",106.00
9669,46.00,M,3.00,graduacao,casado,$60K - $80K,blue,39.00,3.00,2.00,3.00,"13,344.13","8,534.70",86.00
9670,50.00,M,1.00,na,solteiro,$120K +,blue,37.00,4.00,2.00,3.00,"32,563.65","9,220.16",81.00
9671,49.00,F,3.00,mestrado,solteiro,na,blue,36.00,3.00,2.00,2.00,"3,375.21","13,992.24",103.00
9672,50.00,M,2.00,graduacao,casado,$60K - $80K,blue,36.00,2.00,1.00,2.00,"12,299.37","15,060.23",90.00
9673,60.00,M,1.00,ensino medio,solteiro,menos que $40K,blue,50.00,4.00,5.00,4.00,"4,613.88","8,970.33",78.00
9674,55.00,F,2.00,doutorado,casado,menos que $40K,silver,36.00,3.00,1.00,2.00,"10,858.77","14,475.82",111.00
9675,57.00,M,3.00,doutorado,solteiro,$80K - $120K,blue,50.00,3.00,1.00,1.00,"34,516.92","14,287.69",114.00
9676,47.00,M,3.00,ensino medio,casado,$60K - $80K,blue,41.00,2.00,3.00,3.00,"4,207.58","15,312.22",122.00
9677,45.00,F,2.00,mestrado,casado,menos que $40K,blue,36.00,2.00,1.00,3.00,"3,336.63","13,989.02",105.00
9678,45.00,F,5.00,na,na,menos que $40K,blue,37.00,2.00,2.00,2.00,"5,465.36","14,192.89",115.00
9679,55.00,F,1.00,graduacao,solteiro,menos que $40K,silver,36.00,3.00,3.00,1.00,"12,633.24","14,378.70",98.00
9680,39.00,M,1.00,graduacao,solteiro,$80K - $120K,blue,36.00,3.00,3.00,1.00,"34,516.83","14,576.56",95.00
9681,35.00,F,.00,doutorado,casado,menos que $40K,blue,27.00,2.00,2.00,3.00,"3,876.64","7,712.53",73.00
9682,40.00,F,4.00,sem educacao formal,casado,na,blue,29.00,2.00,3.00,3.00,"3,326.29","13,583.35",110.00
9683,49.00,M,4.00,doutorado,solteiro,$120K +,silver,38.00,3.00,1.00,3.00,"34,516.25","14,212.57",100.00
9684,32.00,M,3.00,mestrado,casado,$40K - $60K,blue,20.00,2.00,2.00,2.00,"3,264.37","6,439.09",63.00
9685,46.00,M,1.00,mestrado,casado,$40K - $60K,blue,27.00,2.00,2.00,2.00,"6,903.97","15,751.53",107.00
9686,42.00,F,3.00,na,casado,menos que $40K,blue,31.00,2.00,2.00,3.00,"2,940.15","14,792.95",120.00
9687,51.00,M,1.00,sem educacao formal,casado,$60K - $80K,blue,38.00,3.00,1.00,3.00,"13,731.06","14,826.38",99.00
9688,52.00,M,1.00,na,solteiro,$40K - $60K,blue,36.00,3.00,4.00,3.00,"4,826.75","8,585.65",62.00
9689,43.00,M,5.00,mestrado,casado,$60K - $80K,blue,25.00,1.00,3.00,2.00,"4,259.53","7,993.64",71.00
9690,38.00,M,1.00,sem educacao formal,na,$40K - $60K,blue,18.00,3.00,3.00,3.00,"3,523.92","15,108.22",118.00
9691,44.00,M,3.00,graduacao,casado,$60K - $80K,gold,34.00,3.00,3.00,1.00,"34,516.37","13,967.03",101.00
9692,47.00,F,4.00,ensino medio,na,na,blue,42.00,3.00,2.00,3.00,"16,998.51","13,977.09",127.00
9693,56.00,M,2.00,mestrado,solteiro,$120K +,blue,45.00,2.00,3.00,2.00,"11,714.53","13,956.92",122.00
9694,32.00,M,.00,graduacao,solteiro,$60K - $80K,blue,24.00,3.00,3.00,2.00,"4,097.00","8,376.76",64.00
9695,41.00,F,3.00,ensino medio,casado,menos que $40K,blue,31.00,3.00,3.00,3.00,"3,952.32","8,241.13",82.00
9696,41.00,F,4.00,na,solteiro,na,blue,25.00,2.00,3.00,2.00,"29,295.60","9,865.27",65.00
9697,31.00,F,.00,doutorado,solteiro,na,blue,36.00,3.00,1.00,3.00,"26,423.86","13,575.94",108.00
9698,45.00,F,4.00,sem educacao formal,casado,menos que $40K,blue,37.00,3.00,1.00,3.00,"3,196.69","13,300.64",104.00
9699,50.00,F,.00,mestrado,casado,menos que $40K,blue,38.00,2.00,1.00,3.00,"4,935.33","8,527.41",84.00
9700,31.00,M,.00,mestrado,solteiro,$60K - $80K,silver,24.00,2.00,2.00,2.00,"34,516.74","15,347.12",109.00
9701,47.00,M,2.00,mestrado,casado,$80K - $120K,blue,36.00,3.00,2.00,3.00,"12,933.76","6,564.82",56.00
9702,42.00,M,4.00,mestrado,na,$60K - $80K,silver,30.00,3.00,3.00,1.00,"29,937.33","14,863.33",109.00
9703,48.00,F,2.00,mestrado,solteiro,menos que $40K,blue,38.00,2.00,2.00,1.00,"8,881.87","15,530.52",110.00
9704,52.00,M,3.00,na,solteiro,$80K - $120K,blue,42.00,3.00,3.00,3.00,"27,514.78","12,841.61",100.00
9705,45.00,M,2.00,sem educacao formal,casado,$80K - $120K,blue,37.00,3.00,1.00,1.00,"32,275.19","14,917.75",88.00
9706,48.00,F,3.00,sem educacao formal,divorciado,menos que $40K,blue,44.00,3.00,1.00,2.00,"4,107.64","16,027.52",112.00
9707,53.00,F,2.00,ensino medio,casado,na,blue,47.00,3.00,1.00,1.00,"7,469.34","15,212.16",124.00
9708,58.00,F,3.00,mestrado,casado,menos que $40K,blue,36.00,2.00,2.00,2.00,"5,023.68","14,111.01",98.00
9709,36.00,F,2.00,na,solteiro,menos que $40K,blue,36.00,2.00,3.00,3.00,"6,071.83","9,338.43",59.00
9710,45.00,M,3.00,doutorado,solteiro,$60K - $80K,silver,34.00,3.00,1.00,3.00,"27,494.71","14,375.74",112.00
9711,41.00,F,1.00,ensino medio,divorciado,menos que $40K,blue,36.00,2.00,1.00,3.00,"7,106.94","16,377.28",124.00
9712,43.00,M,5.00,doutorado,solteiro,$60K - $80K,blue,31.00,3.00,1.00,3.00,"17,230.56","14,781.24",130.00
9713,49.00,M,4.00,doutorado,solteiro,$80K - $120K,blue,42.00,3.00,1.00,2.00,"30,885.06","17,350.02",115.00
9714,53.00,F,1.00,na,na,menos que $40K,blue,43.00,2.00,2.00,2.00,"3,629.22","14,205.50",102.00
9715,39.00,M,2.00,sem educacao formal,casado,$120K +,silver,19.00,2.00,2.00,1.00,"34,516.98","7,721.39",75.00
9716,50.00,F,1.00,mestrado,solteiro,na,blue,36.00,3.00,2.00,2.00,"17,970.69","13,204.82",97.00
9717,38.00,M,3.00,mestrado,casado,menos que $40K,silver,27.00,3.00,3.00,2.00,"10,343.07","14,805.67",115.00
9718,43.00,M,3.00,sem educacao formal,solteiro,$40K - $60K,blue,36.00,3.00,3.00,3.00,"9,267.57","7,991.83",90.00
9719,55.00,F,2.00,graduacao,casado,$40K - $60K,blue,45.00,2.00,3.00,3.00,"2,985.13","14,187.35",103.00
9720,39.00,F,2.00,sem educacao formal,casado,menos que $40K,silver,34.00,3.00,3.00,3.00,"14,386.14","13,377.54",114.00
9721,38.00,M,1.00,ensino medio,solteiro,$40K - $60K,blue,19.00,2.00,3.00,3.00,"3,581.92","14,637.05",109.00
9722,37.00,M,2.00,mestrado,casado,menos que $40K,blue,28.00,2.00,3.00,2.00,"3,079.36","14,540.01",104.00
9723,48.00,F,2.00,na,solteiro,menos que $40K,blue,37.00,3.00,2.00,3.00,"3,594.42","14,881.68",109.00
9724,34.00,M,1.00,sem educacao formal,casado,$60K - $80K,blue,18.00,3.00,2.00,2.00,"10,488.02","14,719.42",116.00
9725,50.00,M,3.00,graduacao,solteiro,$80K - $120K,silver,36.00,3.00,2.00,3.00,"34,516.78","7,155.62",66.00
9726,41.00,M,3.00,doutorado,solteiro,$80K - $120K,blue,29.00,2.00,3.00,2.00,"24,001.08","9,102.95",75.00
9727,49.00,F,2.00,doutorado,casado,menos que $40K,blue,37.00,2.00,2.00,1.00,"5,500.97","14,357.26",110.00
9728,37.00,M,1.00,sem educacao formal,casado,$120K +,blue,17.00,1.00,3.00,1.00,"34,516.71","14,127.47",116.00
9729,46.00,M,2.00,mestrado,solteiro,$120K +,blue,28.00,1.00,1.00,1.00,"7,790.99","14,567.93",131.00
9730,53.00,M,2.00,mestrado,casado,$80K - $120K,blue,41.00,2.00,1.00,3.00,"10,301.44","16,359.34",111.00
9731,48.00,F,4.00,ensino medio,solteiro,na,blue,36.00,2.00,1.00,3.00,"23,939.30","14,812.00",101.00
9732,31.00,M,.00,mestrado,divorciado,$80K - $120K,blue,19.00,1.00,2.00,1.00,"21,615.82","16,464.57",103.00
9733,40.00,F,3.00,sem educacao formal,casado,menos que $40K,blue,33.00,1.00,1.00,1.00,"8,712.80","14,512.58",115.00
9734,37.00,F,2.00,sem educacao formal,na,menos que $40K,silver,29.00,5.00,6.00,2.00,"12,204.00","8,600.09",94.00
9735,61.00,M,.00,mestrado,casado,$60K - $80K,blue,48.00,1.00,1.00,3.00,"15,483.82","14,463.26",94.00
9736,45.00,M,.00,sem educacao formal,solteiro,$80K - $120K,blue,36.00,1.00,3.00,4.00,"20,356.04","15,180.67",121.00
9737,32.00,F,1.00,ensino medio,solteiro,menos que $40K,blue,16.00,2.00,1.00,3.00,"3,548.57","15,157.54",97.00
9738,31.00,M,.00,mestrado,solteiro,$40K - $60K,blue,36.00,2.00,3.00,3.00,"4,661.71","14,257.66",110.00
9739,43.00,F,5.00,mestrado,casado,menos que $40K,gold,38.00,2.00,1.00,2.00,"15,987.85","15,058.44",109.00
9740,57.00,M,2.00,sem educacao formal,na,$80K - $120K,blue,48.00,4.00,3.00,1.00,"30,543.57","7,784.91",63.00
9741,42.00,F,3.00,mestrado,casado,menos que $40K,blue,35.00,2.00,3.00,4.00,"5,230.68","9,495.87",61.00
9742,43.00,M,2.00,mestrado,casado,$80K - $120K,blue,38.00,2.00,2.00,1.00,"34,516.44","14,160.36",124.00
9743,39.00,F,2.00,mestrado,solteiro,menos que $40K,blue,34.00,1.00,3.00,3.00,"3,246.90","13,671.16",103.00
9744,46.00,F,3.00,mestrado,casado,$40K - $60K,blue,38.00,2.00,3.00,3.00,"10,018.22","13,819.85",114.00
9745,43.00,F,2.00,na,solteiro,menos que $40K,silver,24.00,1.00,3.00,1.00,"10,272.40","14,321.35",113.00
9746,32.00,F,1.00,ensino medio,casado,menos que $40K,blue,36.00,1.00,2.00,1.00,"4,097.53","15,925.05",100.00
9747,49.00,F,1.00,sem educacao formal,casado,na,blue,36.00,2.00,2.00,3.00,"19,846.75","16,908.17",122.00
9748,32.00,M,.00,doutorado,casado,$60K - $80K,blue,25.00,6.00,2.00,2.00,"4,469.21","8,314.34",67.00
9749,49.00,M,4.00,mestrado,solteiro,$80K - $120K,blue,43.00,1.00,2.00,2.00,"20,701.58","14,374.45",113.00
9750,54.00,M,3.00,mestrado,casado,$120K +,blue,48.00,1.00,2.00,3.00,"8,426.38","14,378.56",103.00
9751,38.00,M,3.00,sem educacao formal,casado,$80K - $120K,blue,29.00,2.00,2.00,2.00,"16,722.65","15,110.80",113.00
9752,60.00,M,.00,ensino medio,solteiro,$80K - $120K,silver,36.00,1.00,3.00,2.00,"34,516.13","13,434.09",102.00
9753,47.00,M,3.00,mestrado,solteiro,$40K - $60K,blue,34.00,4.00,3.00,3.00,"4,413.33","7,869.45",76.00
9754,31.00,F,1.00,doutorado,casado,menos que $40K,blue,21.00,2.00,2.00,1.00,"5,342.46","14,738.55",94.00
9755,52.00,M,1.00,na,casado,$40K - $60K,blue,36.00,4.00,3.00,3.00,"8,455.96","8,124.56",73.00
9756,49.00,M,3.00,sem educacao formal,solteiro,menos que $40K,blue,44.00,2.00,2.00,3.00,"7,659.23","15,860.97",105.00
9757,49.00,F,1.00,mestrado,casado,menos que $40K,silver,36.00,2.00,3.00,3.00,"11,059.05","9,524.56",80.00
9758,31.00,M,.00,na,casado,menos que $40K,blue,25.00,2.00,.00,3.00,"4,093.31","15,495.64",112.00
9759,39.00,M,1.00,mestrado,casado,$80K - $120K,blue,36.00,2.00,3.00,2.00,"24,239.58","8,549.84",73.00
9760,44.00,M,3.00,ensino medio,na,$120K +,blue,36.00,2.00,2.00,3.00,"7,793.39","8,260.84",54.00
9761,32.00,M,1.00,ensino medio,solteiro,$80K - $120K,blue,26.00,2.00,2.00,3.00,"6,407.45","14,471.74",93.00
9762,57.00,M,2.00,ensino medio,solteiro,$60K - $80K,blue,36.00,2.00,3.00,3.00,"6,024.60","15,763.40",97.00
9763,48.00,F,2.00,mestrado,solteiro,menos que $40K,blue,36.00,2.00,3.00,2.00,"3,352.39","14,802.02",106.00
9764,44.00,M,1.00,na,casado,$80K - $120K,blue,33.00,2.00,1.00,3.00,"32,222.71","14,220.17",95.00
9765,31.00,F,.00,graduacao,casado,na,silver,24.00,2.00,1.00,3.00,"34,516.08","14,544.01",104.00
9766,44.00,F,3.00,mestrado,na,na,silver,36.00,2.00,3.00,3.00,"34,516.93","12,042.18",117.00
9767,49.00,M,4.00,graduacao,casado,$80K - $120K,blue,44.00,2.00,3.00,3.00,"31,091.72","14,565.84",108.00
9768,54.00,M,5.00,ensino medio,casado,$80K - $120K,blue,48.00,2.00,3.00,1.00,"7,464.83","9,071.03",74.00
9769,29.00,M,.00,mestrado,solteiro,$120K +,blue,22.00,2.00,3.00,2.00,"11,722.02","8,302.74",78.00
9770,41.00,M,4.00,ensino medio,casado,menos que $40K,blue,32.00,2.00,3.00,3.00,"7,769.81","8,109.35",74.00
9771,46.00,M,4.00,ensino medio,divorciado,$120K +,blue,31.00,2.00,1.00,3.00,"3,569.22","16,695.48",116.00
9772,47.00,F,4.00,ensino medio,casado,menos que $40K,blue,36.00,1.00,1.00,3.00,"3,216.46","14,178.22",123.00
9773,30.00,M,1.00,na,na,menos que $40K,blue,13.00,1.00,1.00,3.00,"3,789.65","15,670.63",116.00
9774,31.00,F,1.00,na,divorciado,menos que $40K,blue,13.00,2.00,3.00,2.00,"3,533.98","16,339.79",120.00
9775,43.00,M,4.00,sem educacao formal,casado,$120K +,silver,36.00,1.00,1.00,2.00,"34,516.11","15,226.18",113.00
9776,52.00,M,2.00,sem educacao formal,solteiro,$80K - $120K,blue,34.00,2.00,3.00,2.00,"27,229.29","13,264.62",120.00
9777,52.00,M,2.00,mestrado,divorciado,$80K - $120K,silver,44.00,4.00,2.00,3.00,"34,516.44","5,806.39",40.00
9778,43.00,F,3.00,doutorado,solteiro,menos que $40K,blue,30.00,1.00,2.00,2.00,"6,261.78","8,132.06",64.00
9779,57.00,F,.00,sem educacao formal,casado,menos que $40K,blue,51.00,2.00,3.00,3.00,"6,996.24","15,017.73",120.00
9780,52.00,F,4.00,mestrado,solteiro,menos que $40K,blue,36.00,2.00,3.00,3.00,"4,440.97","14,973.21",112.00
